date month year variable value units
2/1/1996 2 1996 095.8-JER 206.6206897 us/cm
2/1/1996 2 1996 092.8-BLP 240.5517241 us/cm
2/1/1996 2 1996 085.8-ANH 201.7241379 us/cm
2/1/1996 2 1996 077.0-PTS 224.1141379 us/cm
2/1/1996 2 1996 092.0-EMM 147.5068966 us/cm
2/1/1996 2 1996 101.0-RVB 177.5862069 us/cm
2/1/1996 2 1996 081.0-CLL 112.6068966 us/cm
2/1/1996 2 1996 075.0-MAL 153.1034483 us/cm
2/1/1996 2 1996 022.0-PSP 16403.57955 us/cm
2/1/1996 2 1996 054.0-MRZ N/A us/cm
2/1/1996 2 1996 064.0-PCT 150.5555556 us/cm
3/1/1996 3 1996 100.4-TSL 187.8741935 us/cm
3/1/1996 3 1996 109.2-SAL 157.4451613 us/cm
3/1/1996 3 1996 095.8-JER 242.1612903 us/cm
3/1/1996 3 1996 092.8-BLP 268.8741935 us/cm
3/1/1996 3 1996 085.8-ANH 218.0645161 us/cm
3/1/1996 3 1996 077.0-PTS 245.9958065 us/cm
3/1/1996 3 1996 092.0-EMM 173.5129032 us/cm
3/1/1996 3 1996 101.0-RVB 207.7419355 us/cm
3/1/1996 3 1996 081.0-CLL 136.8709677 us/cm
3/1/1996 3 1996 075.0-MAL 176.1290323 us/cm
3/1/1996 3 1996 022.0-PSP 17276.95331 us/cm
3/1/1996 3 1996 054.0-MRZ N/A us/cm
3/1/1996 3 1996 064.0-PCT 198.3405018 us/cm
4/1/1996 4 1996 100.4-TSL 182.9266667 us/cm
4/1/1996 4 1996 109.2-SAL 168.6066667 us/cm
4/1/1996 4 1996 095.8-JER 216.4566667 us/cm
4/1/1996 4 1996 092.8-BLP 240.62 us/cm
4/1/1996 4 1996 085.8-ANH 194.6666667 us/cm
4/1/1996 4 1996 077.0-PTS 219.9083333 us/cm
4/1/1996 4 1996 092.0-EMM 164.29 us/cm
4/1/1996 4 1996 101.0-RVB 187.1966667 us/cm
4/1/1996 4 1996 081.0-CLL 136.5733333 us/cm
4/1/1996 4 1996 075.0-MAL 177.6666667 us/cm
4/1/1996 4 1996 022.0-PSP 26734.82828 us/cm
4/1/1996 4 1996 054.0-MRZ 3554.095455 us/cm
4/1/1996 4 1996 064.0-PCT 823.6 us/cm
5/1/1996 5 1996 100.4-TSL 171.2193548 us/cm
5/1/1996 5 1996 109.2-SAL 169.0419355 us/cm
5/1/1996 5 1996 095.8-JER 215.1774194 us/cm
5/1/1996 5 1996 092.8-BLP 235.9516129 us/cm
5/1/1996 5 1996 085.8-ANH 170.6451613 us/cm
5/1/1996 5 1996 077.0-PTS 257.1845161 us/cm
5/1/1996 5 1996 092.0-EMM 142.4387097 us/cm
5/1/1996 5 1996 101.0-RVB 137.0967742 us/cm
5/1/1996 5 1996 081.0-CLL 133.8157363 us/cm
5/1/1996 5 1996 075.0-MAL 281.2903226 us/cm
5/1/1996 5 1996 022.0-PSP 29399.68216 us/cm
5/1/1996 5 1996 054.0-MRZ 6655.048387 us/cm
5/1/1996 5 1996 064.0-PCT 2015.464257 us/cm
6/1/1996 6 1996 100.4-TSL 119.6666667 us/cm
6/1/1996 6 1996 109.2-SAL 128.1033333 us/cm
6/1/1996 6 1996 095.8-JER 167.9866667 us/cm
6/1/1996 6 1996 092.8-BLP 173.7633333 us/cm
6/1/1996 6 1996 085.8-ANH 175.3333333 us/cm
6/1/1996 6 1996 077.0-PTS 582.6716667 us/cm
6/1/1996 6 1996 092.0-EMM 157.47 us/cm
6/1/1996 6 1996 101.0-RVB 134.84 us/cm
6/1/1996 6 1996 081.0-CLL 177.1563353 us/cm
6/1/1996 6 1996 075.0-MAL 620.1666667 us/cm
6/1/1996 6 1996 022.0-PSP 34757.2031 us/cm
6/1/1996 6 1996 054.0-MRZ 9760.456667 us/cm
6/1/1996 6 1996 064.0-PCT 4485.111887 us/cm
7/1/1996 7 1996 100.4-TSL 185.7548387 us/cm
7/1/1996 7 1996 109.2-SAL 137.4451613 us/cm
7/1/1996 7 1996 095.8-JER 266.4096774 us/cm
7/1/1996 7 1996 092.8-BLP 330.0140011 us/cm
7/1/1996 7 1996 085.8-ANH 708.3870968 us/cm
7/1/1996 7 1996 077.0-PTS 3192.781613 us/cm
7/1/1996 7 1996 092.0-EMM 199.4129032 us/cm
7/1/1996 7 1996 101.0-RVB 121.2903226 us/cm
7/1/1996 7 1996 081.0-CLL 1076.809677 us/cm
7/1/1996 7 1996 075.0-MAL 3026.129032 us/cm
7/1/1996 7 1996 022.0-PSP 40221.55809 us/cm
7/1/1996 7 1996 054.0-MRZ 18353.66774 us/cm
7/1/1996 7 1996 064.0-PCT 11087.63226 us/cm
8/1/1996 8 1996 100.4-TSL 273.5306452 us/cm
8/1/1996 8 1996 109.2-SAL 165.3241935 us/cm
8/1/1996 8 1996 095.8-JER 398.8274194 us/cm
8/1/1996 8 1996 092.8-BLP 454.676754 us/cm
8/1/1996 8 1996 085.8-ANH 889.3806452 us/cm
8/1/1996 8 1996 077.0-PTS 3662.009194 us/cm
8/1/1996 8 1996 092.0-EMM 219.8677419 us/cm
8/1/1996 8 1996 101.0-RVB 131.0903226 us/cm
8/1/1996 8 1996 081.0-CLL 1281.240323 us/cm
8/1/1996 8 1996 075.0-MAL 3992.196774 us/cm
8/1/1996 8 1996 022.0-PSP 40982.19154 us/cm
8/1/1996 8 1996 054.0-MRZ 19229.84194 us/cm
8/1/1996 8 1996 064.0-PCT 12383.07581 us/cm
9/1/1996 9 1996 100.4-TSL 275.6233333 us/cm
9/1/1996 9 1996 109.2-SAL 189.2933333 us/cm
9/1/1996 9 1996 095.8-JER 364.6066667 us/cm
9/1/1996 9 1996 092.8-BLP 440.34 us/cm
9/1/1996 9 1996 085.8-ANH 863.6666667 us/cm
9/1/1996 9 1996 077.0-PTS 3816.02 us/cm
9/1/1996 9 1996 092.0-EMM 280.05 us/cm
9/1/1996 9 1996 101.0-RVB 167.3333333 us/cm
9/1/1996 9 1996 081.0-CLL 1292.99 us/cm
9/1/1996 9 1996 075.0-MAL 4183.253333 us/cm
9/1/1996 9 1996 022.0-PSP 40609.21977 us/cm
9/1/1996 9 1996 054.0-MRZ 19101.89333 us/cm
9/1/1996 9 1996 064.0-PCT 12211.66333 us/cm
10/1/1996 10 1996 100.4-TSL 540.6387097 us/cm
10/1/1996 10 1996 109.2-SAL 206.7370968 us/cm
10/1/1996 10 1996 095.8-JER 779.8580645 us/cm
10/1/1996 10 1996 092.8-BLP 1422.474194 us/cm
10/1/1996 10 1996 085.8-ANH 3032.903226 us/cm
10/1/1996 10 1996 077.0-PTS 8559.777742 us/cm
10/1/1996 10 1996 092.0-EMM 948.8032258 us/cm
10/1/1996 10 1996 101.0-RVB 149.3548387 us/cm
10/1/1996 10 1996 081.0-CLL 4821.853226 us/cm
10/1/1996 10 1996 075.0-MAL 8696.774194 us/cm
10/1/1996 10 1996 022.0-PSP 42862.61124 us/cm
10/1/1996 10 1996 054.0-MRZ 23946.71935 us/cm
10/1/1996 10 1996 064.0-PCT 17125.68387 us/cm
11/1/1996 11 1996 100.4-TSL 711.8533333 us/cm
11/1/1996 11 1996 109.2-SAL 266.6783333 us/cm
11/1/1996 11 1996 095.8-JER 1116.94 us/cm
11/1/1996 11 1996 092.8-BLP 1863.576667 us/cm
11/1/1996 11 1996 085.8-ANH 3499 us/cm
11/1/1996 11 1996 077.0-PTS 8687.988667 us/cm
11/1/1996 11 1996 092.0-EMM 1008.25 us/cm
11/1/1996 11 1996 101.0-RVB 174.5 us/cm
11/1/1996 11 1996 081.0-CLL 5319.083333 us/cm
11/1/1996 11 1996 075.0-MAL 9119.41 us/cm
11/1/1996 11 1996 022.0-PSP 41907.46553 us/cm
11/1/1996 11 1996 054.0-MRZ 23547.25 us/cm
11/1/1996 11 1996 064.0-PCT 15978.54 us/cm
12/1/1996 12 1996 100.4-TSL 294.2193548 us/cm
12/1/1996 12 1996 109.2-SAL 180.3596137 us/cm
12/1/1996 12 1996 095.8-JER 557.6387097 us/cm
12/1/1996 12 1996 092.8-BLP 670.5741935 us/cm
12/1/1996 12 1996 085.8-ANH 600 us/cm
12/1/1996 12 1996 077.0-PTS 1461.240323 us/cm
12/1/1996 12 1996 092.0-EMM 198.6225806 us/cm
12/1/1996 12 1996 101.0-RVB 132.5806452 us/cm
12/1/1996 12 1996 081.0-CLL 552.1831931 us/cm
12/1/1996 12 1996 075.0-MAL 1527.419355 us/cm
12/1/1996 12 1996 022.0-PSP 26931.88576 us/cm
12/1/1996 12 1996 054.0-MRZ 8134.625806 us/cm
12/1/1996 12 1996 064.0-PCT 4530.670055 us/cm
1/1/1997 1 1997 100.4-TSL 131.0451613 us/cm
1/1/1997 1 1997 109.2-SAL 129.9915742 us/cm
1/1/1997 1 1997 095.8-JER 161.1967742 us/cm
1/1/1997 1 1997 092.8-BLP 289.6903226 us/cm
1/1/1997 1 1997 085.8-ANH 163.0645161 us/cm
1/1/1997 1 1997 077.0-PTS 175.1996774 us/cm
1/1/1997 1 1997 092.0-EMM 134.3253927 us/cm
1/1/1997 1 1997 101.0-RVB 140 us/cm
1/1/1997 1 1997 081.0-CLL 161.5032258 us/cm
1/1/1997 1 1997 075.0-MAL 135.3945057 us/cm
1/1/1997 1 1997 022.0-PSP 9621.635928 us/cm
1/1/1997 1 1997 054.0-MRZ 345.4548387 us/cm
1/1/1997 1 1997 064.0-PCT 196.4209939 us/cm
2/1/1997 2 1997 100.4-TSL 161.8301491 us/cm
2/1/1997 2 1997 109.2-SAL 122.0821429 us/cm
2/1/1997 2 1997 095.8-JER 184.0285714 us/cm
2/1/1997 2 1997 092.8-BLP 294.2464286 us/cm
2/1/1997 2 1997 085.8-ANH 171.9642857 us/cm
2/1/1997 2 1997 077.0-PTS 204.7417857 us/cm
2/1/1997 2 1997 092.0-EMM 160.0857143 us/cm
2/1/1997 2 1997 101.0-RVB 192.5 us/cm
2/1/1997 2 1997 081.0-CLL 185.7071429 us/cm
2/1/1997 2 1997 075.0-MAL 159.6428571 us/cm
2/1/1997 2 1997 022.0-PSP 17036.09351 us/cm
2/1/1997 2 1997 054.0-MRZ 800.8714286 us/cm
2/1/1997 2 1997 064.0-PCT 232.6392857 us/cm
3/1/1997 3 1997 100.4-TSL 185.3884748 us/cm
3/1/1997 3 1997 109.2-SAL 155.3096774 us/cm
3/1/1997 3 1997 095.8-JER 166.8354839 us/cm
3/1/1997 3 1997 092.8-BLP 244.383871 us/cm
3/1/1997 3 1997 085.8-ANH 176.1290323 us/cm
3/1/1997 3 1997 077.0-PTS 266.1251613 us/cm
3/1/1997 3 1997 092.0-EMM 191.2774194 us/cm
3/1/1997 3 1997 101.0-RVB 193.0967742 us/cm
3/1/1997 3 1997 081.0-CLL 202.5129032 us/cm
3/1/1997 3 1997 075.0-MAL 303.582068 us/cm
3/1/1997 3 1997 022.0-PSP 31551.45083 us/cm
3/1/1997 3 1997 054.0-MRZ 6813.132258 us/cm
3/1/1997 3 1997 064.0-PCT 1986.390323 us/cm
4/1/1997 4 1997 100.4-TSL 231.9533333 us/cm
4/1/1997 4 1997 109.2-SAL 210.9733333 us/cm
4/1/1997 4 1997 095.8-JER 229.6633333 us/cm
4/1/1997 4 1997 092.8-BLP 242.8733333 us/cm
4/1/1997 4 1997 085.8-ANH 384.3333333 us/cm
4/1/1997 4 1997 077.0-PTS 1340.297 us/cm
4/1/1997 4 1997 092.0-EMM 253.4033333 us/cm
4/1/1997 4 1997 101.0-RVB 198.675 us/cm
4/1/1997 4 1997 081.0-CLL 390.51 us/cm
4/1/1997 4 1997 075.0-MAL 1823.973332 us/cm
4/1/1997 4 1997 022.0-PSP 37727.65332 us/cm
4/1/1997 4 1997 054.0-MRZ 15267.20333 us/cm
4/1/1997 4 1997 064.0-PCT 7757.44 us/cm
5/1/1997 5 1997 100.4-TSL 267.7677419 us/cm
5/1/1997 5 1997 109.2-SAL 226.9806452 us/cm
5/1/1997 5 1997 095.8-JER 261.1451613 us/cm
5/1/1997 5 1997 092.8-BLP 297.8870968 us/cm
5/1/1997 5 1997 085.8-ANH 586.4516129 us/cm
5/1/1997 5 1997 077.0-PTS 2697.133226 us/cm
5/1/1997 5 1997 092.0-EMM 316.2935484 us/cm
5/1/1997 5 1997 101.0-RVB 170.0516129 us/cm
5/1/1997 5 1997 081.0-CLL 1018.912903 us/cm
5/1/1997 5 1997 075.0-MAL 3274.155893 us/cm
5/1/1997 5 1997 022.0-PSP 39325.7327 us/cm
5/1/1997 5 1997 054.0-MRZ 18260.33065 us/cm
5/1/1997 5 1997 064.0-PCT 9624.01129 us/cm
6/1/1997 6 1997 100.4-TSL 267.0666667 us/cm
6/1/1997 6 1997 109.2-SAL 167.8133333 us/cm
6/1/1997 6 1997 095.8-JER 293.1766667 us/cm
6/1/1997 6 1997 092.8-BLP 399.6633333 us/cm
6/1/1997 6 1997 085.8-ANH 1140 us/cm
6/1/1997 6 1997 077.0-PTS 4708.369 us/cm
6/1/1997 6 1997 092.0-EMM 400.3266667 us/cm
6/1/1997 6 1997 101.0-RVB 147.3333333 us/cm
6/1/1997 6 1997 081.0-CLL 1710.753333 us/cm
6/1/1997 6 1997 075.0-MAL 5168.666667 us/cm
6/1/1997 6 1997 022.0-PSP 40927.3858 us/cm
6/1/1997 6 1997 054.0-MRZ 21638.53667 us/cm
6/1/1997 6 1997 064.0-PCT 11094.2 us/cm
7/1/1997 7 1997 100.4-TSL 282.5612903 us/cm
7/1/1997 7 1997 109.2-SAL 157.9774194 us/cm
7/1/1997 7 1997 095.8-JER 393.9806452 us/cm
7/1/1997 7 1997 092.8-BLP 569.5903226 us/cm
7/1/1997 7 1997 085.8-ANH 1209.677419 us/cm
7/1/1997 7 1997 077.0-PTS 4466.342258 us/cm
7/1/1997 7 1997 092.0-EMM 315.3645161 us/cm
7/1/1997 7 1997 101.0-RVB 122.4483871 us/cm
7/1/1997 7 1997 081.0-CLL 1749.225806 us/cm
7/1/1997 7 1997 075.0-MAL 4978.025806 us/cm
7/1/1997 7 1997 022.0-PSP 42517.18962 us/cm
7/1/1997 7 1997 054.0-MRZ 21396.87097 us/cm
7/1/1997 7 1997 064.0-PCT 11877.39677 us/cm
8/1/1997 8 1997 100.4-TSL 313.5096774 us/cm
8/1/1997 8 1997 109.2-SAL 170.2870968 us/cm
8/1/1997 8 1997 095.8-JER 328.8064516 us/cm
8/1/1997 8 1997 092.8-BLP 448.1612903 us/cm
8/1/1997 8 1997 085.8-ANH 951.6129032 us/cm
8/1/1997 8 1997 077.0-PTS 3339.085806 us/cm
8/1/1997 8 1997 092.0-EMM 289.1225806 us/cm
8/1/1997 8 1997 101.0-RVB 141.6129032 us/cm
8/1/1997 8 1997 081.0-CLL 1157.332258 us/cm
8/1/1997 8 1997 075.0-MAL 3866.774194 us/cm
8/1/1997 8 1997 022.0-PSP 41176.28938 us/cm
8/1/1997 8 1997 054.0-MRZ 19888.37742 us/cm
8/1/1997 8 1997 064.0-PCT 11813.43548 us/cm
9/1/1997 9 1997 100.4-TSL 528.6366667 us/cm
9/1/1997 9 1997 109.2-SAL 234.3133333 us/cm
9/1/1997 9 1997 095.8-JER 633.0566667 us/cm
9/1/1997 9 1997 092.8-BLP 843.64 us/cm
9/1/1997 9 1997 085.8-ANH 2399.833333 us/cm
9/1/1997 9 1997 077.0-PTS 7135.53 us/cm
9/1/1997 9 1997 092.0-EMM 730.2866667 us/cm
9/1/1997 9 1997 101.0-RVB 186 us/cm
9/1/1997 9 1997 081.0-CLL 3091.963333 us/cm
9/1/1997 9 1997 075.0-MAL 7272.633333 us/cm
9/1/1997 9 1997 022.0-PSP 42082.2058 us/cm
9/1/1997 9 1997 054.0-MRZ 22521.25667 us/cm
9/1/1997 9 1997 064.0-PCT 15768.94333 us/cm
10/1/1997 10 1997 100.4-TSL 1149.791935 us/cm
10/1/1997 10 1997 109.2-SAL 350.4483871 us/cm
10/1/1997 10 1997 095.8-JER 1662.895161 us/cm
10/1/1997 10 1997 092.8-BLP 2061.935484 us/cm
10/1/1997 10 1997 085.8-ANH 4719.193548 us/cm
10/1/1997 10 1997 077.0-PTS 9800.097097 us/cm
10/1/1997 10 1997 092.0-EMM 1655.919355 us/cm
10/1/1997 10 1997 101.0-RVB 164.1935484 us/cm
10/1/1997 10 1997 081.0-CLL 7565.112903 us/cm
10/1/1997 10 1997 075.0-MAL 11546.0629 us/cm
10/1/1997 10 1997 022.0-PSP 43557.5401 us/cm
10/1/1997 10 1997 054.0-MRZ 26693.27742 us/cm
10/1/1997 10 1997 064.0-PCT 19577.73871 us/cm
11/1/1997 11 1997 100.4-TSL 1406.483333 us/cm
11/1/1997 11 1997 109.2-SAL 337.4033333 us/cm
11/1/1997 11 1997 095.8-JER 1779.338333 us/cm
11/1/1997 11 1997 092.8-BLP 2405.166667 us/cm
11/1/1997 11 1997 085.8-ANH 5155.857741 us/cm
11/1/1997 11 1997 077.0-PTS 8338.540667 us/cm
11/1/1997 11 1997 092.0-EMM 2289.511667 us/cm
11/1/1997 11 1997 101.0-RVB 209.8333333 us/cm
11/1/1997 11 1997 081.0-CLL 8217.998333 us/cm
11/1/1997 11 1997 075.0-MAL 11566.16667 us/cm
11/1/1997 11 1997 022.0-PSP 41919.04846 us/cm
11/1/1997 11 1997 054.0-MRZ 25823.21 us/cm
11/1/1997 11 1997 064.0-PCT 19187.875 us/cm
12/1/1997 12 1997 100.4-TSL 680.1004354 us/cm
12/1/1997 12 1997 109.2-SAL 372.2351735 us/cm
12/1/1997 12 1997 095.8-JER 799.2536969 us/cm
12/1/1997 12 1997 092.8-BLP 1154.677419 us/cm
12/1/1997 12 1997 085.8-ANH 1997.841247 us/cm
12/1/1997 12 1997 077.0-PTS 2696.423871 us/cm
12/1/1997 12 1997 092.0-EMM 326.283871 us/cm
12/1/1997 12 1997 101.0-RVB 214.1935484 us/cm
12/1/1997 12 1997 081.0-CLL 1515.648387 us/cm
12/1/1997 12 1997 075.0-MAL 3583.201613 us/cm
12/1/1997 12 1997 022.0-PSP 36891.66962 us/cm
12/1/1997 12 1997 054.0-MRZ 16962.12258 us/cm
12/1/1997 12 1997 064.0-PCT 10095.96774 us/cm
1/1/1998 1 1998 100.4-TSL 337.2005575 us/cm
1/1/1998 1 1998 109.2-SAL 242.783871 us/cm
1/1/1998 1 1998 095.8-JER 452.6623849 us/cm
1/1/1998 1 1998 092.8-BLP 675.1612903 us/cm
1/1/1998 1 1998 085.8-ANH 960.9677419 us/cm
1/1/1998 1 1998 077.0-PTS 2025.126129 us/cm
1/1/1998 1 1998 092.0-EMM 269.9451613 us/cm
1/1/1998 1 1998 101.0-RVB 192.5806452 us/cm
1/1/1998 1 1998 081.0-CLL 1206.445161 us/cm
1/1/1998 1 1998 075.0-MAL 2227.564516 us/cm
1/1/1998 1 1998 022.0-PSP 27614.11129 us/cm
1/1/1998 1 1998 054.0-MRZ 9740.296774 us/cm
1/1/1998 1 1998 064.0-PCT 5986.422581 us/cm
2/1/1998 2 1998 100.4-TSL 194.3130921 us/cm
2/1/1998 2 1998 109.2-SAL 139.1589286 us/cm
2/1/1998 2 1998 095.8-JER 230.4607143 us/cm
2/1/1998 2 1998 092.8-BLP 252.5413365 us/cm
2/1/1998 2 1998 085.8-ANH 255.8928571 us/cm
2/1/1998 2 1998 077.0-PTS 205.5483929 us/cm
2/1/1998 2 1998 092.0-EMM 124.6535714 us/cm
2/1/1998 2 1998 101.0-RVB 172.175 us/cm
2/1/1998 2 1998 081.0-CLL 225.9875 us/cm
2/1/1998 2 1998 075.0-MAL 199.2857143 us/cm
2/1/1998 2 1998 022.0-PSP 7617.853383 us/cm
2/1/1998 2 1998 054.0-MRZ 235.7607143 us/cm
2/1/1998 2 1998 064.0-PCT 250.9321429 us/cm
3/1/1998 3 1998 100.4-TSL 248.3855172 us/cm
3/1/1998 3 1998 109.2-SAL 200.8677419 us/cm
3/1/1998 3 1998 095.8-JER 308.4 us/cm
3/1/1998 3 1998 092.8-BLP 335.6620079 us/cm
3/1/1998 3 1998 085.8-ANH 296.1290323 us/cm
3/1/1998 3 1998 077.0-PTS 257.2651613 us/cm
3/1/1998 3 1998 092.0-EMM 181.4709677 us/cm
3/1/1998 3 1998 101.0-RVB 203.8709677 us/cm
3/1/1998 3 1998 081.0-CLL 262.4935484 us/cm
3/1/1998 3 1998 075.0-MAL 240 us/cm
3/1/1998 3 1998 022.0-PSP 17904.89775 us/cm
3/1/1998 3 1998 054.0-MRZ 1103.632258 us/cm
3/1/1998 3 1998 064.0-PCT 308.5806452 us/cm
4/1/1998 4 1998 100.4-TSL 179.99768 us/cm
4/1/1998 4 1998 109.2-SAL 194.28 us/cm
4/1/1998 4 1998 095.8-JER 209.8266667 us/cm
4/1/1998 4 1998 092.8-BLP 234.6947135 us/cm
4/1/1998 4 1998 085.8-ANH 241 us/cm
4/1/1998 4 1998 077.0-PTS 200.3566667 us/cm
4/1/1998 4 1998 092.0-EMM 165.68 us/cm
4/1/1998 4 1998 101.0-RVB 180 us/cm
4/1/1998 4 1998 081.0-CLL 236.0666667 us/cm
4/1/1998 4 1998 075.0-MAL 194.6666667 us/cm
4/1/1998 4 1998 022.0-PSP 18967.77142 us/cm
4/1/1998 4 1998 054.0-MRZ 1338.338333 us/cm
4/1/1998 4 1998 064.0-PCT 275.5866667 us/cm
5/1/1998 5 1998 100.4-TSL 143.3813633 us/cm
5/1/1998 5 1998 109.2-SAL 180.0193548 us/cm
5/1/1998 5 1998 095.8-JER 157.0483871 us/cm
5/1/1998 5 1998 092.8-BLP 142.1328475 us/cm
5/1/1998 5 1998 085.8-ANH 173.8709677 us/cm
5/1/1998 5 1998 077.0-PTS 143.0203226 us/cm
5/1/1998 5 1998 092.0-EMM 140.383871 us/cm
5/1/1998 5 1998 101.0-RVB 147.0967742 us/cm
5/1/1998 5 1998 081.0-CLL 205.7064516 us/cm
5/1/1998 5 1998 075.0-MAL 162.2580645 us/cm
5/1/1998 5 1998 022.0-PSP 23249.51475 us/cm
5/1/1998 5 1998 054.0-MRZ 2814.951613 us/cm
5/1/1998 5 1998 064.0-PCT 324.8741935 us/cm
6/1/1998 6 1998 100.4-TSL 125.5377864 us/cm
6/1/1998 6 1998 109.2-SAL 161.844 us/cm
6/1/1998 6 1998 095.8-JER 131.3288889 us/cm
6/1/1998 6 1998 092.8-BLP 103.1585798 us/cm
6/1/1998 6 1998 085.8-ANH 139.3333333 us/cm
6/1/1998 6 1998 077.0-PTS 125.3296667 us/cm
6/1/1998 6 1998 092.0-EMM 136.0786667 us/cm
6/1/1998 6 1998 101.0-RVB 147.3333333 us/cm
6/1/1998 6 1998 081.0-CLL 186.098 us/cm
6/1/1998 6 1998 075.0-MAL 137.3333333 us/cm
6/1/1998 6 1998 022.0-PSP 22279.1414 us/cm
6/1/1998 6 1998 054.0-MRZ 1927.95 us/cm
6/1/1998 6 1998 064.0-PCT 220.5086667 us/cm
7/1/1998 7 1998 100.4-TSL 108.4437614 us/cm
7/1/1998 7 1998 109.2-SAL 155.7316129 us/cm
7/1/1998 7 1998 095.8-JER 106.6897849 us/cm
7/1/1998 7 1998 092.8-BLP 82.38206832 us/cm
7/1/1998 7 1998 085.8-ANH 127.2741935 us/cm
7/1/1998 7 1998 077.0-PTS 165.4743548 us/cm
7/1/1998 7 1998 092.0-EMM 136.0722581 us/cm
7/1/1998 7 1998 101.0-RVB 137.4935484 us/cm
7/1/1998 7 1998 081.0-CLL 183.1180645 us/cm
7/1/1998 7 1998 075.0-MAL 177.4387097 us/cm
7/1/1998 7 1998 022.0-PSP 29266.66825 us/cm
7/1/1998 7 1998 054.0-MRZ 5876.809677 us/cm
7/1/1998 7 1998 064.0-PCT 1210.081935 us/cm
8/1/1998 8 1998 100.4-TSL 106.5496776 us/cm
8/1/1998 8 1998 109.2-SAL 159.2096774 us/cm
8/1/1998 8 1998 095.8-JER 103.9596774 us/cm
8/1/1998 8 1998 092.8-BLP 58.61524526 us/cm
8/1/1998 8 1998 085.8-ANH 166.7806452 us/cm
8/1/1998 8 1998 077.0-PTS 471.5412903 us/cm
8/1/1998 8 1998 092.0-EMM 146.1129032 us/cm
8/1/1998 8 1998 101.0-RVB 136.5612903 us/cm
8/1/1998 8 1998 081.0-CLL 220.216129 us/cm
8/1/1998 8 1998 075.0-MAL 672.6741935 us/cm
8/1/1998 8 1998 022.0-PSP 34164.06726 us/cm
8/1/1998 8 1998 054.0-MRZ 10156.03387 us/cm
8/1/1998 8 1998 064.0-PCT 4382.974194 us/cm
9/1/1998 9 1998 100.4-TSL 112.2527422 us/cm
9/1/1998 9 1998 109.2-SAL 178.6633333 us/cm
9/1/1998 9 1998 095.8-JER 112.18 us/cm
9/1/1998 9 1998 092.8-BLP 67.97635752 us/cm
9/1/1998 9 1998 085.8-ANH 157.3333333 us/cm
9/1/1998 9 1998 077.0-PTS 356.2673333 us/cm
9/1/1998 9 1998 092.0-EMM 150.0566667 us/cm
9/1/1998 9 1998 101.0-RVB 141 us/cm
9/1/1998 9 1998 081.0-CLL 202.78 us/cm
9/1/1998 9 1998 075.0-MAL 531 us/cm
9/1/1998 9 1998 022.0-PSP 33793.50195 us/cm
9/1/1998 9 1998 054.0-MRZ 10922.94 us/cm
9/1/1998 9 1998 064.0-PCT 3869.963333 us/cm
10/1/1998 10 1998 100.4-TSL 128.7919203 us/cm
10/1/1998 10 1998 109.2-SAL 182.8612903 us/cm
10/1/1998 10 1998 095.8-JER 136.0193548 us/cm
10/1/1998 10 1998 092.8-BLP 107.3916876 us/cm
10/1/1998 10 1998 085.8-ANH 362.5806452 us/cm
10/1/1998 10 1998 077.0-PTS 1742.465484 us/cm
10/1/1998 10 1998 092.0-EMM 160.4064516 us/cm
10/1/1998 10 1998 101.0-RVB 143.2258065 us/cm
10/1/1998 10 1998 081.0-CLL 478.3548387 us/cm
10/1/1998 10 1998 075.0-MAL 1726.935484 us/cm
10/1/1998 10 1998 022.0-PSP 36339.3652 us/cm
10/1/1998 10 1998 054.0-MRZ 15389.5871 us/cm
10/1/1998 10 1998 064.0-PCT 7818.354839 us/cm
11/1/1998 11 1998 100.4-TSL 254.67113 us/cm
11/1/1998 11 1998 109.2-SAL 199.5833333 us/cm
11/1/1998 11 1998 095.8-JER 317.46 us/cm
11/1/1998 11 1998 092.8-BLP 403.1490943 us/cm
11/1/1998 11 1998 085.8-ANH 603.8766667 us/cm
11/1/1998 11 1998 077.0-PTS 2012.338667 us/cm
11/1/1998 11 1998 092.0-EMM 205.14 us/cm
11/1/1998 11 1998 101.0-RVB 157.1233333 us/cm
11/1/1998 11 1998 081.0-CLL 835.5866667 us/cm
11/1/1998 11 1998 075.0-MAL 2038.48 us/cm
11/1/1998 11 1998 022.0-PSP 36138.80935 us/cm
11/1/1998 11 1998 054.0-MRZ 17192.895 us/cm
11/1/1998 11 1998 064.0-PCT 9018.27 us/cm
12/1/1998 12 1998 100.4-TSL 389.6894625 us/cm
12/1/1998 12 1998 109.2-SAL 180.6322581 us/cm
12/1/1998 12 1998 095.8-JER 516.016129 us/cm
12/1/1998 12 1998 092.8-BLP 563.7662933 us/cm
12/1/1998 12 1998 085.8-ANH 161.6129032 us/cm
12/1/1998 12 1998 077.0-PTS 201.1651613 us/cm
12/1/1998 12 1998 092.0-EMM 142.2419355 us/cm
12/1/1998 12 1998 101.0-RVB 159.0322581 us/cm
12/1/1998 12 1998 081.0-CLL 112.266129 us/cm
12/1/1998 12 1998 075.0-MAL 240.6451613 us/cm
12/1/1998 12 1998 022.0-PSP 27700.98362 us/cm
12/1/1998 12 1998 054.0-MRZ 5705.770968 us/cm
12/1/1998 12 1998 064.0-PCT 1443.080645 us/cm
1/1/1999 1 1999 100.4-TSL 327.9292809 us/cm
1/1/1999 1 1999 109.2-SAL 198.0677419 us/cm
